title,link,description
"Live Updates: With Soldier’s Trial and Mariupol Surrender, Ukraine and Russia Fight Information War",https://www.nytimes.com/live/2022/05/18/world/russia-ukraine-war-news,"The Russian Defense Ministry said that nearly 1,000 fighters had surrendered to Kremlin custody at the Azovstal steel plant. In Kyiv, a Russian soldier pleaded guilty to killing a civilian and violating a Ukrainian law on the rules of war."
China-Style Covid Lockdowns Risk Deepening North Korean Crisis,https://www.nytimes.com/2022/05/18/world/asia/north-korea-covid-china.html,"As infections spread quickly, outside experts are warning that the country’s desire to mimic Beijing’s playbook could worsen a coming disaster."
"Around Kharkiv, Ukrainians Emerge to Find Lives in Ruin",https://www.nytimes.com/2022/05/18/world/europe/kharkiv-ukraine-russia-photos.html,"After sheltering underground since February, residents of the beseiged city have finally been able to to assess the damage the Russians left behind. The discoveries have been grisly."
Economic Headwinds Mount as Leaders Weigh Costs of Confronting Russia,https://www.nytimes.com/2022/05/18/us/politics/russia-finance-ministers-economy.html,Top economic officials are gathering this week to discuss how to keep pressure on Vladimir V. Putin without sinking their economies.
"In Bucha, a Symbol of Death and Atrocity, Life Returns",https://www.nytimes.com/2022/05/17/world/europe/bucha-ukraine-russia.html,"About 10,000 residents have come back to this eastern Ukrainian city, which is racing to repair the physical and psychological damage from Russia’s occupation."
U.K. Lawmaker Reportedly Arrested Over Rape Allegations,https://www.nytimes.com/2022/05/18/world/europe/uk-mp-arrest-rape-allegations.html,"The arrest, of a man who has not yet been identified, was the latest in a string of sexual misconduct allegations against members of Parliament."
Prince Charles and Camilla Visit Canada,https://www.nytimes.com/2022/05/17/world/canada/prince-charles-canada-visit.html,"Prince Charles will make a three day tour of the country, where polls suggest there’s little support for the monarchy — but amending Canada’s Constitution is difficult."
The Foot Soldiers in India’s Battle to Improve Public Health,https://www.nytimes.com/2022/05/17/world/asia/india-asha-health.html,"Over a million female health workers treat India’s most at-risk women and children, for little pay and sometimes at the cost of their own lives."
Spain Considers Bill to Give Paid Period Leave to Women,https://www.nytimes.com/2022/05/17/world/europe/spain-period-paid-leave.html,"A draft law would allow women to stay home if they are diagnosed by a doctor. It would also extend abortion access, but it faces an arduous path through Parliament."
"Hezbollah Loses Majority Bloc in Lebanon Election, Results Show",https://www.nytimes.com/2022/05/17/world/middleeast/lebanon-election-hezbollah.html,"Voters drove out vital parliamentary allies of the militant faction, though not Hezbollah candidates themselves. A dozen new independents won seats."
"In Risky Move, U.K. Says It May Scrap Northern Ireland Trade Rules",https://www.nytimes.com/2022/05/17/world/europe/uk-eu-northern-ireland-protocol.html,"The decision sets Britain on a collision course with the European Union, 18 months after a trade deal that was meant to have completed Brexit."
What Is the Northern Ireland Protocol?,https://www.nytimes.com/article/uk-northern-ireland-protocol-eu.html,Britain has threatened to override a set of post-Brexit rules known as the Northern Ireland protocol. The European Union sees them as a key part of protecting its single market.
"With Gas Pumps All but Dry, Sri Lanka Faces Its ‘Most Difficult Time’",https://www.nytimes.com/2022/05/17/world/asia/sri-lanka-fuel-economic-crisis.html,The island nation’s new prime minister revealed that the country’s economic disaster was even worse than imagined.
How do Ukrainians See the Western Response to the War?,https://www.nytimes.com/2022/05/17/world/europe/ukraine-view-west.html,Our reporters are answering readers’ questions about Russia’s invasion of Ukraine. Many of you have asked about sentiments in Ukraine about the West.
"Stop Picking Endangered Phallic Plant, Cambodia Warns",https://www.nytimes.com/2022/05/18/world/asia/cambodian-plant-video.html,"In Cambodia, video of women suggestively joking around with a protected carnivorous specimen prompted a government admonition: Hands off, people."
A Russian soldier pleads guilty to killing a civilian and violating ‘the laws and customs of war.’,https://www.nytimes.com/2022/05/18/world/europe/russian-soldier-war-crime-ukraine-law.html,"Sgt. Vadim Shyshimarin, 21, admitted in a Ukrainian court he had fatally shot a 62-year-old man on a bicycle in the village in the Sumy region in the early days of the invasion. He faces 10 years to life in prison."
John Fetterman: ‘Unfussy and Plain-Spoken’,https://www.nytimes.com/2022/05/18/briefing/john-fetterman-pennsylvania-primary.html,"John Fetterman, the Democratic Senate nominee in Pennsylvania, isn’t like most politicians in his party."
Do Airline Offset Programs Really Reduce Your Carbon Footprint?,https://www.nytimes.com/2022/05/18/climate/offset-carbon-footprint-air-travel.html,"Carbon credits could eventually play an important role in fighting climate change, but right now a few dollars’ worth won’t change much."
"‘I could not stay away’: With Russians pushed back, residents return to Kharkiv.",https://www.nytimes.com/2022/05/18/world/europe/i-could-not-stay-away-with-russians-pushed-back-residents-return-to-kharkiv.html,
Labour asks if Conservatives broke U.K. election laws by accepting a donation linked to a Russian account.,https://www.nytimes.com/2022/05/18/world/europe/labour-asks-if-conservatives-broke-uk-election-laws-by-accepting-a-donation-linked-to-a-russian-account.html,
Your Wednesday Briefing,https://www.nytimes.com/2022/05/17/briefing/ukraine-mariupol-economy-northern-ireland.html,The surrender of Ukrainian forces in Mariupol.
Ukrainian Holdouts in Mariupol Surrender to an Uncertain Fate,https://www.nytimes.com/2022/05/17/world/europe/ukraine-mariupol-fighters-surrender.html,"The government’s order for hundreds of remaining fighters to stand down offers Russia a propaganda victory, but prospects for a prisoner swap seem unclear at best."
Russian Hacking Cartel Attacks Costa Rican Government Agencies,https://www.nytimes.com/2022/05/17/us/politics/russia-hacking-costa-rica.html,"Experts who track the hackers’ actions said the group had recently begun to shift its focus to countries in Central and South America, perhaps as retaliation against nations that have supported Ukraine."
Biden Administration Offers Venezuela Minor Sanctions Relief,https://www.nytimes.com/2022/05/17/us/politics/us-venezuela-oil-sanctions.html,The Biden administration said it would relax restrictions on Chevron’s dealings with President Nicolás Maduro and remove sanctions from his relative.
"Your Wednesday Briefing: Sri Lanka, Out of Fuel",https://www.nytimes.com/2022/05/17/briefing/sri-lanka-gas-fuel-crisis-asia.html,"Plus lockdowns continue in Shanghai, and India’s community health workers press for a raise."
Europe Rethinks Its Reliance on Burning Wood for Electricity,https://www.nytimes.com/2022/05/17/climate/eu-burning-wood-electricity.html,"A new proposal would significantly rewrite E.U. rules on renewable energy, ending subsidies for biomass like wood pellets."
Pentagon Faults Review of Deadly Airstrike but Finds No Wrongdoing,https://www.nytimes.com/2022/05/17/us/politics/us-airstrike-civilian-deaths.html,The military’s inquiry followed a New York Times investigation describing allegations that officials sought to conceal dozens of civilian casualties.
"With Ukraine Taking Firmer Stance, Peace Talks Grind to a Halt",https://www.nytimes.com/2022/05/17/world/europe/ukraine-russia-peace-talks.html,The impasse is mainly driven by Russia’s insistence on controlling large areas of Ukrainian territory. But Ukraine is also emboldened by successes on the battlefield and angry over Russian atrocities.
Finland and Sweden Say They Will Apply to Join NATO,https://www.nytimes.com/2022/05/17/world/europe/sweden-finland-nato.html,They also said they would travel to Washington to meet with President Biden about the war in Ukraine and their bid to join the Western military alliance.
Ukraine’s Eurovision winners don’t regret flouting the rules with a plea for Mariupol.,https://www.nytimes.com/2022/05/17/world/europe/ukraine-eurovision-kalush-orchestra.html,The winning band’s lead singer said he still feared for the fighters who had been holed up beneath the Azovstal steel plant.
Queen Makes Surprise Visit to Paddington Station in London,https://www.nytimes.com/2022/05/17/world/europe/london-queen-elizabeth-train.html,"Queen Elizabeth II made a rare public appearance to celebrate the opening of the Elizabeth line in London, which is named in her honor."
Retired Russian Colonel Says on State TV That Ukraine War Isn’t Going Well,https://www.nytimes.com/2022/05/17/world/europe/russian-state-tv-ukraine-invasion.html,It was a rare moment in a country where broadcasters generally follow the Kremlin’s talking points about the war.
Poor Countries Face a Mounting Catastrophe Fueled by Inflation and Debt,https://www.nytimes.com/2022/05/17/business/inflation-developing-economies.html,Russia’s war in Ukraine is combining with a global tightening of credit and an economic slowdown in China to sow misery in low- and middle-income countries.
"Shanghai Declares Victory in Covid Outbreak, but Lockdowns Continue",https://www.nytimes.com/2022/05/17/world/asia/shanghai-covid.html,Reports in state news media about the return of daily life in the financial hub brought distressed responses from residents.
North Korea’s Covid Outbreak Continues to Worsen,https://www.nytimes.com/2022/05/17/world/asia/north-korea-covid.html,"According to state media, nearly 1.5 million people have presented with a fever, and 56 have died, in what the country claimed was its first outbreak of the pandemic."
