title,link,description
They Fell Deeply in Love in Bucha. One Russian Bullet Ended It All.,https://www.nytimes.com/2022/05/02/world/asia/ukraine-bucha-russia-atrocities.html,"Over nearly two decades, Iryna Abramova and her husband, Oleh, built a life of love and happiness. Now, she says, she wishes the Russian soldiers had shot her, too."
Live Updates: West Works to Put Ukraine Pledges Into Action,https://www.nytimes.com/live/2022/05/02/world/ukraine-russia-war-news,"Europe was discussing moving away from Russian energy sources, while in Washington, the Senate was expected soon to take up President Biden’s $33 billion aid package for Ukraine. Speaker Nancy Pelosi, visiting Poland, said Russia’s war required the “strongest possible” response."
Sisters Recount Escape From Mariupol as Russians Closed In,https://www.nytimes.com/2022/05/02/world/europe/ukraine-war-mariupol-escape.html,"The women say they were forced onto a bus to Russian-controlled territory, then escaped what Ukrainian and U.S. officials have described as “filtration” centers for a system of forced expulsions to Russia."
"Inside China’s Zero-Covid Fortress, Xi Jinping Admits No Doubts",https://www.nytimes.com/2022/05/01/world/asia/china-covid-zero-xi-jinping.html,"As the lockdown of Shanghai and outbreaks in Beijing and elsewhere batter the economy, China’s leader keeps a distance from the politically charged issue."
Bangladesh Shutters Dozens of Schools Set Up by Rohingya in Camps,https://www.nytimes.com/2022/05/02/world/asia/rohingya-bangladesh-school-closings.html,"More than 30 schools, teaching tens of thousands of Rohingya students, were closed in Bangladesh, where officials are said to have feared the schools would encourage the refugees to stay permanently."
"Ahead of Philippines Election, Young People Rally Around Leni Robredo",https://www.nytimes.com/2022/05/01/world/asia/philippines-election-marcos-robredo.html,"As the election in the Philippines nears, tens of thousands of young people who fear another Marcos presidency are rallying around Leni Robredo, the country’s vice president."
Spain Says Cellphones of Prime Minister and Defense Minister Were Hacked,https://www.nytimes.com/2022/05/02/world/europe/spain-prime-minister-pegasus-spyware.html,"Officials said the devices were breached by the Pegasus spyware, made by an Israeli company, which is intended to track illegal behavior but has been misused by some governments."
Pakistani Airstrikes Escalate Conflict on Afghan Border,https://www.nytimes.com/2022/04/30/world/asia/pakistan-airstrikes-afghanistan-taliban.html,"The airstrikes killed at least 45 people, stoking fears of a violent resurgence of the conflict in eastern Afghanistan, which has become a base for Pakistani militants."
"In Hong Kong, Cheap Dining Options Are All the Rage",https://www.nytimes.com/2022/05/02/world/asia/hong-kong-inexpensive-dining.html,"In a city pummeled by political upheaval, economic downturn and the pandemic, bare-bones ‘two dishes and rice’ restaurants have become a go-to destination across all social classes."
U.K. Plan to Send Asylum Seekers to Rwanda Stokes Anger and Dread,https://www.nytimes.com/2022/05/02/world/europe/uk-asylum-rwanda.html,"The government’s proposal has led to recriminations from rights groups, and anxiety among migrants who fear being sent away."
"In Ukraine, A Body Bag and a Sister in Denial",https://www.nytimes.com/2022/04/29/world/europe/ukraine-war-casualties-grief.html,"The war in Ukraine is so big that it has shaken the world. But for a sister looking for her missing older brother, it was reduced to a visit to a morgue."
She Promised to Empower Women. Will Honduras’s President Succeed?,https://www.nytimes.com/2022/05/01/world/americas/honduras-xiomara-castro-womens-rights.html,"The country’s first female leader, Xiomara Castro, is struggling to advance her feminist agenda 14 years after a coup ended the presidency of her husband, who pursued similar causes."
"Mi’ilya, Christian Village in Israel, Digs Into Crusader Past",https://www.nytimes.com/2022/04/30/world/middleeast/miilya-israel-archaeology-crusaders-byzantine.html,"The residents of Mi’ilya long wondered what archaeological treasures lay beneath a crumbling castle. Now, some are excavating their homes to find out."
"Painful Stories Emerge from Mariupol, While Combat Rages to the East",https://www.nytimes.com/2022/05/02/world/europe/mariupol-evacuation-annex-donbas.html,"With its forces making only slow progress and enduring heavy losses, Russia now plans to annex eastern parts of Ukraine after a sham election, the U.S. says."
"Russia Plans to Annex Parts of Ukraine with ‘Sham’ Elections, U.S. Diplomat Says",https://www.nytimes.com/2022/05/02/world/europe/russia-invasion-ukraine-elections.html,The official said that Russia may also try to take over parts of Ukraine by imposing “puppets and proxies” in local governments and forcing out democratically elected officials.
Your Tuesday Briefing: Beijing’s Fight against Lockdowns,https://www.nytimes.com/2022/05/02/briefing/your-tuesday-briefing-beijings-fight-against-lockdowns.html,And Mariupol evacuees start to emerge.
"In Kyiv, Residents Cautiously Embrace a Sense of Normalcy",https://www.nytimes.com/2022/05/02/world/europe/kyiv-ukraine-russia-war.html,"A month after the Ukrainian Army defeated the Russian forces that had partly encircled Ukraine’s capital, tension is slowly seeping out of the city."
Pelosi Says Russia’s War Merits the Strongest Military Response and Sanctions,https://www.nytimes.com/2022/05/02/world/europe/pelosi-ukraine-russia-sanctions.html,"Following a visit to Kyiv over the weekend, Speaker Nancy Pelosi held talks in Poland with President Andrzej Duda, a meeting aimed at deepening Washington’s partnership with a key NATO ally."
Israel Condemns Russian Foreign Minister Lavrov’s Comments as Antisemitic,https://www.nytimes.com/2022/05/02/world/europe/israel-russian-foreign-minister-sergey-lavrov.html,Israel’s response is among the fiercest criticism it has leveled at the Russian government since the invasion of Ukraine.
Learning More,https://www.nytimes.com/2022/05/02/briefing/school-education-gaps-funding-math.html,Why did U.S. schools make so much progress in the 1990s and early 2000s?
Beijing Reopens Mass Isolation Center In Attempt to Avoid Broad Lockdown,https://www.nytimes.com/2022/05/02/world/beijing-isolation-center-lockdown.html,"While the Chinese capital has recorded only a few hundred cases in recent weeks, the move to reopen the facility appears to be aimed at avoiding the fate of Shanghai."
South Africa’s latest surge is a possible preview of the pandemic’s next chapter.,https://www.nytimes.com/2022/05/02/world/africa/south-africa-surge-variants.html,The spread of two newly discovered subvariants has doctors watching closely.
Your Monday Briefing,https://www.nytimes.com/2022/05/02/briefing/ukraine-pelosi-war-northern-ireland.html,Russia tries to gain ground in Ukraine’s east.
Russian Tycoon Criticized Putin’s War. Retribution Was Swift.,https://www.nytimes.com/2022/05/01/world/europe/oligarch-putin-oleg-tinkov.html,"Oleg Tinkov spoke out against his country’s war in Ukraine. Now he is in hiding. In an exclusive interview he said, “I don’t believe in Russia’s future’’ under Vladimir Putin."
Pelosi Visit to Ukraine Signals Growing U.S. Resolve Against Russia,https://www.nytimes.com/2022/05/01/world/europe/ukraine-russia-war-pelosi.html,"In Mariupol, the scene of intense fighting, civilians who had taken refuge at a steel plant were at least able to begin evacuating."
U.S. and Ukraine Officials: Top Russian Officer Went to War’s Frontline,https://www.nytimes.com/2022/05/01/world/europe/russian-general-dead-valery-gerasimov.html,The presence of such a high-ranking official on the front lines is highly unusual and comes amid what Western military analysts describe as increasing disarray within Russian forces.
Your Monday Briefing: Pelosi Visits Ukraine,https://www.nytimes.com/2022/05/01/briefing/pelosi-visits-ukraine-xi-covid.html,Plus Xi remains quiet on Covid lockdowns and young Filipinos rally for a long shot candidate.
