titles,descriptions,links,pubDates
"'They Are Gone, Vanished': Missing Persons Haunt Ukrainian Village ","In a Russian-occupied village, five men went off to feed cattle. Their relatives and neighbors are wondering what happened to them. ",https://www.nytimes.com/2022/04/17/world/europe/ukraine-russia-atrocities.html ,"Sun, 17 Apr 2022 17:14:07 +0000 "
Rare Overlap of Holy Days Shows Jerusalem's Promise and Problems ,"In its Old City, a Christian, a Jew and a Muslim marked Easter, Passover and Ramadan. To some, it's a “symphony.” To others, a reminder of division. ",https://www.nytimes.com/2022/04/17/world/middleeast/passover-ramadan-easter-jerusalem.html ,"Sun, 17 Apr 2022 16:49:00 +0000 "
Live Updates: Ukraine's Last Troops in Mariupol Hold On as Russia Demands Surrender ,"Gaining control of the southern port city would help Russia complete its coveted “land bridge” to occupied Crimea. Moscow struck military targets around Kyiv and Mykolaiv, in apparent retaliation for Ukraine's sinking of a Russian warship. ",https://www.nytimes.com/live/2022/04/17/world/ukraine-russia-war-news ,"Sun, 17 Apr 2022 17:16:31 +0000 "
Yemen's Houthis Went From Ragtag Militia to Force Threatening Gulf Powers ,"Iran's cultivation of the Houthis over the years of war in Yemen has armed them with missiles and drones, endangering Washington's partners and Tehran's rivals, Saudi Arabia and the United Arab Emirates. ",https://www.nytimes.com/2022/04/17/world/middleeast/yemen-houthis-gulf.html ,"Sun, 17 Apr 2022 16:58:49 +0000 "
The World's Broken Promise of Asylum ,"Britain's new plan to send thousands of asylum seekers to Rwanda exposes the fragile nature of the global refugee compact, which has always fallen prey to domestic politics. ",https://www.nytimes.com/2022/04/17/world/europe/asylum-system-britain-rwanda.html ,"Sun, 17 Apr 2022 17:05:58 +0000 "
Israeli Police Stop Muslim Worshipers From Entering Holy Site ,"Brief clashes broke out Sunday after the Israeli police blocked Muslim access to the Aqsa Mosque compound, known to Jews as Temple Mount, in order to prevent contact between Palestinians and Jewish visitors. ",https://www.nytimes.com/2022/04/17/world/middleeast/jerusalem-al-aqsa-mosque.html ,"Sun, 17 Apr 2022 16:55:52 +0000 "
Putin's Ukraine Gamble Pivots to a Very Different Battlefield ,"After Russian forces were mauled in cities and towns in northern Ukraine, Vladimir V. Putin is shifting the focus of his invasion to the flatlands of Donbas, in the east. ",https://www.nytimes.com/2022/04/16/world/europe/east-ukraine-russia-putin-war.html ,"Sat, 16 Apr 2022 18:21:38 +0000 "
War in Ukraine Has Left Eastern Europe Sleepless ,"Mental health professionals across the region say they have seen an increase in patients with intense anxiety. Some are asking for more sleeping pills, and many are making escape plans. ",https://www.nytimes.com/2022/04/16/world/europe/ukraine-war-eastern-europe-insomnia.html ,"Sat, 16 Apr 2022 16:55:16 +0000 "
"Kashmir Journalists Face Forbidding Pattern: Arrest, Bail, Rearrest ","The practice, employed against at least three journalists in the restive region, is being used to limit free speech and chill news reporting, activists say. ",https://www.nytimes.com/2022/04/16/world/asia/india-kashmir-journalists-arrested.html ,"Sat, 16 Apr 2022 16:51:09 +0000 "
Telegram: Where Russians Turn for Uncensored Ukraine News ,Telegram is the platform of choice for Russians seeking to escape Moscow's propaganda web. But can it last? ,https://www.nytimes.com/2022/04/16/world/europe/russian-propaganda-telegram-ukraine.html ,"Sat, 16 Apr 2022 18:48:25 +0000 "
Why Ukraine War Crimes Trials Could Take Many Years ,"Long after the fighting ends, any prosecutions and trials arising from it could be barely beginning. Here is a look at the complexities of bringing aggressors to justice. ",https://www.nytimes.com/2022/04/15/world/europe/ukraine-war-crimes-trials.html ,"Fri, 15 Apr 2022 18:54:02 +0000 "
