title,link,description
"Live Updates: Warning Ukraine’s Friends to ‘Think Twice,’ Putin Tests Advanced Missile",https://www.nytimes.com/live/2022/04/20/world/ukraine-russia-war-donbas,Russia’s Defense Ministry said the weapon needed more testing before it could be deployed. Ukrainian officials said they were pushing back at Moscow’s offensive in the east.
He Was a Penniless Donor to the Far Right. He Was Also a Russian Spy.,https://www.nytimes.com/2022/04/20/world/europe/russian-spies-europe-ukraine.html,An investigation in Slovakia has exposed how Russian clandestine operations are trying to sow discord in Europe and create sympathy for Moscow over Ukraine.
"Deep in Colombia, Rebels and Soldiers Fight for the Same Prize: Drugs",https://www.nytimes.com/2022/04/20/world/americas/colombia-comandos-armed-groups.html,The country signed a historic peace deal more than five years ago. But a power vacuum is fueling the rise of new armed groups competing to control the drug trade.
Housing Crisis Propels High Death Toll in South Africa Floods,https://www.nytimes.com/2022/04/20/world/africa/south-africa-floods-climate-change-housing.html,The catastrophe underscored an overlooked reality in the fight against extreme weather: Protecting people is as much about tackling social issues as environmental ones.
How Hated Is Macron? It Could Decide the French Election.,https://www.nytimes.com/2022/04/20/world/europe/france-macron-unpopular.html,"Given the choice between a president they suspect of despising ordinary people and a far-right candidate they detest, many French voters may stay home."
"The U.S. Races to Arm Ukraine With Heavier, More Advanced Weaponry",https://www.nytimes.com/2022/04/19/world/europe/us-ukraine-weaponry.html,Washington and its allies are scouring Central Europe and the world to get Ukraine the weapons it needs for the next phase of the war.
Why China’s Security Pact With the Solomon Islands is a Threat,https://www.nytimes.com/2022/04/20/world/australia/china-solomon-islands-security-pact.html,"In potentially opening the door to a Chinese military base, the Solomon Islands threatens the balance of power in a vital shipping region."
6 Rohingya Refugees Are Killed Fleeing Detention Center in Malaysia,https://www.nytimes.com/2022/04/20/world/asia/rohingya-refugees-malaysia-deaths.html,"In recent years, the Malaysian government has taken a more hard-line approach to the refugees in the country, which once offered a modicum of opportunity."
Shanghai’s Low Covid Death Toll Revives Questions About China’s Numbers,https://www.nytimes.com/2022/04/20/world/asia/covid-shanghai-china-deaths.html,"The country’s largest city has recorded just 17 Covid deaths, despite surging cases. How China defines a Covid death may be part of the reason."
U.K. Court Order Moves Assange Closer to Extradition,https://www.nytimes.com/2022/04/20/world/europe/assange-uk-extradition.html,"The court formally ordered the extradition of the WikiLeaks founder to the United States, but it still needs approval from a British cabinet minister and his defense can appeal to her directly."
Prince Harry Puts Noses Out of Joint With Comments About the Queen,https://www.nytimes.com/2022/04/20/world/europe/prince-harry-queen-elizabeth-royal-family-britain.html,"The prince, in Europe for the Invictus Games, visited his grandmother then told the “Today” show that he wanted to make sure “she’s protected.”"
"Star Ferry, ‘Emblem of Hong Kong,’ May Sail Into History After 142 Years",https://www.nytimes.com/2022/04/19/world/asia/hong-kong-star-ferry.html,"Launched in 1880, the ferry has witnessed both Hong Kong’s transformation into a global financial hub and its history of protests. But battered by a pandemic, the service is struggling to survive."
Johnson Is All Apologies Before Parliament After ‘Partygate’ Fine,https://www.nytimes.com/2022/04/19/world/europe/boris-johnson-parliament-apologies.html,"Though opposition politicians called him out, only one member of his own Conservative party called on him to resign."
