titles,descriptions,links,pubDates
"Ukraine Live Updates: E.U. Falters in Bid to Adopt Russian Oil Embargo, Showing Risks of Prolonged War ","E.U. ambassadors broke off talks for the day in Brussels, having failed to persuade Hungary, which has emerged as a possible spoiler to European unity. In Washington, the House endorsed a $40 billion aid package for Ukraine. ",https://www.nytimes.com/live/2022/05/11/world/ukraine-russia-war-news ,"Wed, 11 May 2022 18:59:00 +0000 "
Bulgaria Takes Unusual Stand Against Russia With Sanctions ,"Bulgaria has imposed economic sanctions on Russia, offered to repair broken military equipment for Ukraine and expelled Russian diplomats. ",https://www.nytimes.com/2022/05/11/world/europe/bulgaria-russia-ukraine.html ,"Wed, 11 May 2022 15:52:17 +0000 "
Shireen Abu Akleh of Al Jazeera Is Killed in West Bank ,The network and Palestinian authorities blamed Israeli troops for the killing. Israel said the blame could lie with Palestinian gunmen. ,https://www.nytimes.com/2022/05/11/world/middleeast/al-jazeera-journalist-killed-west-bank.html ,"Wed, 11 May 2022 18:46:44 +0000 "
India's Hindu-Muslim Tensions Reveal a Worrisome New Pattern ,"As a national campaign by right-wing groups inflames local tensions, Muslim communities are facing the harshest punishments, according to activists, analysts and retired officials. ",https://www.nytimes.com/2022/05/11/world/asia/india-hindu-muslim-violence.html ,"Wed, 11 May 2022 09:00:36 +0000 "
"Shireen Abu Akleh, Palestinian Journalist, Dies, Aged 51 ","Ms. Abu Akleh, 51, a Palestinian American reporter who was killed in the West Bank on Wednesday, was a household name across the Middle East. ",https://www.nytimes.com/2022/05/11/world/middleeast/shireen-abu-akleh-al-jazeera-dead.html ,"Wed, 11 May 2022 18:38:07 +0000 "
Hong Kong Police Arrest Former Bishop in National Security Case ,"Cardinal Joseph Zen, 90, was among three held for their work with a legal aid group that helped protesters and that officials accuse of colluding with foreign powers. ",https://www.nytimes.com/2022/05/11/world/asia/hong-kong-arrests-national-security.html ,"Wed, 11 May 2022 16:37:43 +0000 "
Israel's Teetering Government Breathes Again as Arab Party Rejoins ,"A small Islamist party decided to end its freeze on participating in the fragile eight-way coalition, granting it at least a temporary reprieve. ",https://www.nytimes.com/2022/05/11/world/middleeast/israel-parliament-raam.html ,"Wed, 11 May 2022 17:36:36 +0000 "
Canada's Trucker Protests Have a New Political Champion ,Prime Minister Justin Trudeau condemned the protest as illegal. Now some of his key opponents are embracing it. ,https://www.nytimes.com/2022/05/11/world/canada/trucker-convoy-protest-conservatives.html ,"Wed, 11 May 2022 17:24:50 +0000 "
Philippines Election: Marcos Win Draws Protests ,Young voters who had rallied around Leni Robredo during the presidential race gathered to voice their frustration with preliminary results showing her overwhelming defeat. ,https://www.nytimes.com/2022/05/10/world/asia/philippines-election-protests.html ,"Tue, 10 May 2022 16:15:00 +0000 "
How Maria Alyokhina of Pussy Riot Escaped From Russia ,"After more than a decade of activism, Maria Alyokhina disguised herself as a food courier to evade the police — and a widening crackdown by President Vladimir Putin. ",https://www.nytimes.com/2022/05/10/world/europe/pussy-riot-russia-escape.html ,"Wed, 11 May 2022 17:18:11 +0000 "
"Iran Says It Will Execute Ahmadreza Djalali, Swedish-Iranian Accused of Spying ",Ahmadreza Djalali denies he spied for Israel or helped it kill Iranian nuclear scientists. ,https://www.nytimes.com/2022/05/10/world/middleeast/iran-execution-ahmadreza-djalali.html ,"Tue, 10 May 2022 23:51:44 +0000 "
'Tantura' Documentary Reopens Debate About Israel's Foundational Story ,"Israeli soldiers had long denied killing prisoners after capturing an Arab seaside town, days after Israel's creation. A new film provides fresh evidence — reopening a debate about Israel's foundational story. ",https://www.nytimes.com/2022/05/11/world/israeli-palestinian-mass-grave-tantura.html ,"Wed, 11 May 2022 07:00:14 +0000 "
India's Top Court Suspends Colonial-Era Sedition Law ,"The law has been used to quash dissent and is not in tune with the times, the court said. Its action does not overturn the law, though, only Parliament can do that. ",https://www.nytimes.com/2022/05/11/world/asia/india-sedition-law-suspended.html ,"Wed, 11 May 2022 18:45:48 +0000 "
"Russia Was Behind Cyberattack in Run-Up to Ukraine War, Investigation Finds ",The February attack rattled Pentagon officials and private industry because it revealed new vulnerabilities in global communications systems. ,https://www.nytimes.com/2022/05/10/us/politics/russia-cyberattack-ukraine-war.html ,"Wed, 11 May 2022 07:30:30 +0000 "
"At the front in eastern Ukraine, distant artillery duels mix with tank assaults and vicious firefights. ",,https://www.nytimes.com/2022/05/11/world/europe/at-the-front-in-eastern-ukraine-distant-artillery-duels-mix-with-tank-assaults-and-vicious-firefights.html ,"Wed, 11 May 2022 17:17:12 +0000 "
"Air Pollution Can Mean More, or Fewer, Hurricanes. It Depends Where You Live. ","Smog from factories and cars has led to more storms in the Atlantic Ocean, but fewer in the Pacific. A new study explains why. ",https://www.nytimes.com/2022/05/11/climate/air-pollution-hurricanes.html ,"Wed, 11 May 2022 18:40:41 +0000 "
New Zealand Border Will Fully Reopen at the End of July ,"The move comes two months ahead of schedule, in an attempt to speed up economic recovery. ",https://www.nytimes.com/2022/05/11/world/australia/new-zealand-border-reopen.html ,"Wed, 11 May 2022 15:49:56 +0000 "
Lufthansa Apologizes After Jewish People Were Barred From Flight ,"Passengers said that after landing in Germany, more than 100 people were blocked from boarding a connecting flight to Hungary, after a handful of passengers disobeyed a mask requirement. ",https://www.nytimes.com/2022/05/11/world/europe/jewish-passengers-flight-ban-lufthansa.html ,"Wed, 11 May 2022 15:50:34 +0000 "
"To Keep Putin and His Oligarchs Afloat, It Takes a System ",Out of a halting attempt at democratization grew a corrupt ecosystem that has proved very difficult for the Russian elite to resist. ,https://www.nytimes.com/2022/05/11/world/europe/putin-russia-corruption.html ,"Wed, 11 May 2022 15:11:23 +0000 "
"Nearly One-Third of Ukraine's Jobs Are Lost Amid War, U.N. Labor Agency Says ",The report highlights the grim economic toll of Russia's aggression and the challenges that lie ahead for Ukraine and other nations. ,https://www.nytimes.com/2022/05/11/world/europe/ukraine-war-jobs.html ,"Wed, 11 May 2022 15:25:02 +0000 "
E.U. Will No Longer Recommend Masks for Air Travel ,The decision came as countries across the bloc were loosening restrictions in response to the current rates of vaccination and naturally acquired immunity. ,https://www.nytimes.com/2022/05/11/world/europe/eu-masks-air-travel.html ,"Wed, 11 May 2022 13:27:51 +0000 "
Few Republicans Confront Trump. What Distinguishes Them? ,What distinguishes the few Republicans willing to confront Donald Trump? ,https://www.nytimes.com/2022/05/11/briefing/republicans-trump-romney-cheney.html ,"Wed, 11 May 2022 10:35:13 +0000 "
Your Wednesday Briefing ,Russian advances in eastern Ukraine. ,https://www.nytimes.com/2022/05/11/briefing/russia-donbas-fed-inflation.html ,"Wed, 11 May 2022 04:23:56 +0000 "
"Leonid Kravchuk, First President of Ukraine, Dies at 88 ","Days after his election, he signed a multinational agreement that formally declared the dissolution of the Soviet Union. ",https://www.nytimes.com/2022/05/10/world/europe/leonid-kravchuk-dead.html ,"Wed, 11 May 2022 18:03:32 +0000 "
Ukraine War's Geographic Reality: Russia Has Seized Much of the East ,"Despite many stumbles and setbacks, the Russian military has gained near total control of the Donbas region, giving the Kremlin huge leverage in any future talks. ",https://www.nytimes.com/2022/05/10/world/europe/ukraine-russia-donbas.html ,"Wed, 11 May 2022 02:14:54 +0000 "
Your Wednesday Briefing: South Korea's New President ,Plus protests in the Philippines and a weakened Japanese yen. ,https://www.nytimes.com/2022/05/10/briefing/president-south-korea-yoon-marcos-philippines.html ,"Wed, 11 May 2022 09:57:50 +0000 "
Spain's Intelligence Leader Ousted Over Agency's Use of Pegasus Spyware ,"Paz Esteban, the first woman to hold the job, was caught up in a scandal over her agency's use of Pegasus spyware. ",https://www.nytimes.com/2022/05/10/world/europe/spain-intelligence-chief-ousted.html ,"Tue, 10 May 2022 20:33:50 +0000 "
Vardy and Rooney 'Wagatha Christie' Trial Begins in London ,"A public spat between the famous wives of two English soccer players, which has riveted tabloid attention in Britain, will be decided in court. ",https://www.nytimes.com/2022/05/10/world/europe/wagatha-christie-trial-uk.html ,"Tue, 10 May 2022 16:38:14 +0000 "
Francis Fukuyama Predicted the End of History. It's Back (Again). ,"In a new book, the political theorist offers a stout defense of liberalism against threats from left and right — and predicts that Ukraine will revive “the spirit of 1989.” ",https://www.nytimes.com/2022/05/10/arts/francis-fukuyama-history-liberalism.html ,"Tue, 10 May 2022 18:53:44 +0000 "
Afghans Urge Court Not to Give Frozen Central Bank Assets to Sept. 11 Families ,Advocates for the Afghan people say it would be unjust and illegal to use $3.5 billion of Afghanistan's assets to pay off the Taliban's judgment debts. ,https://www.nytimes.com/2022/05/10/us/politics/afghans-central-bank-sept-11.html ,"Tue, 10 May 2022 16:19:41 +0000 "
Charles Gives Queen's Speech at State Opening of Parliament in U.K. ,"For only the third time in 70 years, Elizabeth was unable to deliver her speech at the State Opening of Parliament. The palace said she had been having trouble walking; Prince Charles stood in. ",https://www.nytimes.com/2022/05/10/world/europe/queen-elizabeth-charles-speech-parliament.html ,"Tue, 10 May 2022 16:59:24 +0000 "
"As Shanghai's Covid Cases Fall, China's Restrictions Tighten ","Schools are closed indefinitely in Beijing, while the last subway lines in Shanghai that were still running have ceased operation. ",https://www.nytimes.com/2022/05/10/world/asia/china-shanghai-beijing-covid.html ,"Wed, 11 May 2022 03:53:04 +0000 "
How Much of Ukraine Does Russia Hold? ,"Although Russian forces failed to take Kyiv, they have captured large chunks of the south and east, giving Moscow a chance to strangle the country economically. ",https://www.nytimes.com/2022/05/10/world/russian-forces-occupation-ukraine.html ,"Tue, 10 May 2022 15:14:04 +0000 "
How Public Services Are Operating in Ukraine ,Our reporters answer readers' questions about Russia's invasion of Ukraine. Many of you asked about schools and hospitals. ,https://www.nytimes.com/2022/05/10/world/europe/public-services-ukraine.html ,"Tue, 10 May 2022 12:38:03 +0000 "
'They are really on the last breath': The wives of soldiers in Mariupol plead for help. ,Interviews and public comments by the spouses of soldiers holed up in a steel plant in the southern Ukrainian city paint a grim picture of the fighters' situation. ,https://www.nytimes.com/2022/05/10/world/europe/ukraine-mariupol-soldiers-wives.html ,"Tue, 10 May 2022 14:49:42 +0000 "
"On the Phone, Alone ",We look at the mental health crisis facing adolescents — and the role of digital technology. ,https://www.nytimes.com/2022/05/10/briefing/adolescent-mental-health-crisis-us.html ,"Tue, 10 May 2022 10:25:52 +0000 "
"For French Military, War in Ukraine Prompts a Shift in Focus ","While it is in Europe's interest to weaken Moscow, the chief of staff of France's military says, Russia may someday need to play a part in a global security plan. ",https://www.nytimes.com/2022/05/10/world/europe/french-military-ukraine.html ,"Wed, 11 May 2022 03:33:24 +0000 "
Crowdfunding a War: How Online Appeals Are Bringing Weapons to Ukraine ,A campaign to crowdfund donations and weapons is producing millions of dollars as well as a bounty of smaller weapons and other military equipment for the Ukrainian military. ,https://www.nytimes.com/2022/05/10/world/middleeast/ukraine-crowdsourcing-online-donations.html ,"Tue, 10 May 2022 22:08:30 +0000 "
South Korea Inaugurates Yoon Suk-yeol as President ,"During his inaugural speech, Yoon Suk-yeol said his country would play a greater role in promoting freedom and human rights around the world. ",https://www.nytimes.com/2022/05/10/world/asia/south-korea-yoon-president.html ,"Wed, 11 May 2022 16:07:34 +0000 "
Teens in Distress Are Swamping Pediatricians ,"Around the country, the setting for adolescent mental health care looks ever more like this doctor's office in Kentucky, the next patient arriving every 15 minutes. ",https://www.nytimes.com/2022/05/10/health/pediatricians-mental-health-crisis-teens.html ,"Tue, 10 May 2022 19:54:47 +0000 "
"Oil Giants Sell Dirty Wells to Buyers With Looser Climate Goals, Study Finds ","The transactions can help major oil and gas companies clean up their own production by transferring polluting assets to a different firm, the analysis said. ",https://www.nytimes.com/2022/05/10/climate/oilfield-sales-pollution.html ,"Tue, 10 May 2022 17:19:35 +0000 "
Your Tuesday Briefing ,Putin's Victory Day speech. ,https://www.nytimes.com/2022/05/09/briefing/vladimir-putin-speech-economy.html ,"Tue, 10 May 2022 04:06:56 +0000 "
"Biden Speeds Up Military Aid to Ukraine, Drawing U.S. Deeper Into War ","President Biden signed the Lend-Lease Act, which will waive time-consuming requirements on the provision of arms to Ukraine. ",https://www.nytimes.com/2022/05/09/us/politics/biden-lend-lease-ukraine-weapons-war.html ,"Tue, 10 May 2022 13:49:30 +0000 "
Ecuador Prison Riot Leaves Dozens Dead ,The riot in northern Ecuador left at least 40 inmates dead and more than a dozen injured. It's the latest blood bath inside the country's troubled and overcrowded prison system. ,https://www.nytimes.com/2022/05/09/world/americas/ecuador-prison-riot.html ,"Mon, 09 May 2022 23:49:14 +0000 "
