titles,descriptions,links,pubDates
"Somalia Elects Next President, but Terrorists Hold True Power ","The militants of Al Shabab collect taxes, decide court cases and control the streets. Somalis ask, will a new government even matter? ",https://www.nytimes.com/2022/05/15/world/africa/somalia-election-president.html ,"Sun, 15 May 2022 04:30:14 +0000 "
How Australia Saved Thousands of Lives While Covid Killed a Million Americans ,"The United States and Australia share similar demographics, but their pandemic death rates point to very different cultures of trust. ",https://www.nytimes.com/2022/05/15/world/australia/covid-deaths.html ,"Sun, 15 May 2022 09:00:21 +0000 "
"Live Updates: As Russia Faces Setbacks in Ukraine, Finland Confirms It Will Seek NATO Membership ","The Nordic nation said on Sunday that it would apply for membership to the alliance, and Sweden's governing party was expected to make a similar move later in the day. ",https://www.nytimes.com/live/2022/05/15/world/russia-ukraine-war-news ,"Sun, 15 May 2022 13:06:00 +0000 "
"After Lebanon's Collapse, Can an Election Fix the Country? ","On Sunday, Lebanese voters get their first chance to pass judgment on lawmakers since the economy fell apart. Few expect things to improve. ",https://www.nytimes.com/2022/05/15/world/middleeast/lebanon-election.html ,"Sun, 15 May 2022 08:10:14 +0000 "
A Mini-Russia Gets Squeezed by War ,"The self-declared republic of Transnistria, on the Ukraine border, has been steered by Moscow for decades. During a rare visit, a reporter and photographer get an inside look into how it operates, and hear from Transnistrians their fears of war. ",https://www.nytimes.com/2022/05/15/world/europe/transnistria-moldova-russia-ukraine.html ,"Sun, 15 May 2022 13:37:53 +0000 "
"In London, a Long-Awaited High-Tech Train Is Ready to Roll ","The Elizabeth line, 13 years in the making, will soon uncoil under central London with cathedral-like stations and roomy cars. Its managers say it's a testament to the power of public transportation. ",https://www.nytimes.com/2022/05/14/world/europe/london-train-crossrail.html ,"Sun, 15 May 2022 07:57:42 +0000 "
Sanctions Shed Light on Putin's Private Life ,"As Western nations place sanctions on people close to the Russian leader, including family members, the strict secrecy surrounding his private life is being punctured. ",https://www.nytimes.com/2022/05/13/world/europe/putin-family-wealth-sanctions.html ,"Sat, 14 May 2022 08:20:50 +0000 "
"At a German Hideaway, Oligarch Villas Challenge a 'Silent Contract' ","Tegernsee, a luxury getaway in Bavaria, is known for quietly hosting the superrich. But war in Ukraine has divided locals about whether the authorities should go after the assets of their wealthy Russian neighbors. ",https://www.nytimes.com/2022/05/14/world/europe/germany-russia-oligarchs-bavaria.html ,"Sat, 14 May 2022 09:00:34 +0000 "
Mohammed Bin Zayed Becomes U.A.E. President ,Sheikh Mohammed has used his small country's oil wealth to exert great influence across the Middle East and in Washington. ,https://www.nytimes.com/2022/05/14/world/middleeast/mohammed-bin-zayed-elected-uae-leader.html ,"Sun, 15 May 2022 07:36:12 +0000 "
"As Sri Lanka Plunges Into Ruin, the Rajapaksa Family Is on the Run ","Once empowered by triumphant ethnic nationalism after a brutal civil war, the Rajapaksa dynasty has been undone by what its own allies call incompetence and denial. ",https://www.nytimes.com/2022/05/14/world/asia/sri-lanka-rajapaksa.html ,"Sat, 14 May 2022 07:06:17 +0000 "
North Korea Says Its Covid Outbreak Is Spreading Fast ,"State media reported 21 new deaths and a huge jump in suspected cases on Saturday, but it was unclear how many had been definitively linked to the coronavirus. ",https://www.nytimes.com/2022/05/14/world/asia/north-korea-covid-outbreak.html ,"Sat, 14 May 2022 10:00:13 +0000 "
Germany Identifies Far-Right Extremists Working in Security Services ,The report reflects an effort by the authorities to come to grips with a long-running problem following several scandals involving members of the far right. ,https://www.nytimes.com/2022/05/13/world/europe/germany-right-extremists-security-services.html ,"Fri, 13 May 2022 19:51:13 +0000 "
Robredo Admits Defeat in Philippine Presidential Election ,"Leni Robredo urged her supporters, many of them young voters, to accept her defeat but didn't refer to Ferdinand Marcos Jr. by name. ",https://www.nytimes.com/2022/05/13/world/asia/robredo-philippine-election.html ,"Fri, 13 May 2022 19:12:32 +0000 "
"In South Korea, 'Ghost Surgeries' Lead to Cameras in Hospitals ","After scandals in which doctors let unsupervised assistants operate on patients, the country is becoming one of the first to require cameras in operating rooms. ",https://www.nytimes.com/2022/05/13/world/asia/south-korea-cameras-ghost-surgery.html ,"Fri, 13 May 2022 10:30:24 +0000 "
"Finland Launches Bid to Join NATO, Declaring a 'New Era' ","The Nordic nation would end decades of nonalignment if, as widely expected, it is admitted to the alliance. ",https://www.nytimes.com/2022/05/15/world/europe/finland-nato.html ,"Sun, 15 May 2022 12:31:39 +0000 "
Mass Shooting in Buffalo ,A massacre at a Buffalo supermarket was the deadliest in the U.S. this year. ,https://www.nytimes.com/2022/05/15/briefing/mass-shooting-buffalo-new-york.html ,"Sun, 15 May 2022 11:42:26 +0000 "
Turkey Offers to Evacuate Mariupol Fighters Despite Disagreements ,"Turkey has had a ship waiting for weeks in Istanbul to evacuate those remaining in the Azovstal steel plant, but Ukraine and Russia have not agreed to a plan, a Turkish official said. ",https://www.nytimes.com/2022/05/14/world/europe/azovstal-evacuation-turkey.html ,"Sat, 14 May 2022 21:32:35 +0000 "
"As Eyes Are on Eurovision, Europe Has Another Song Contest ","The Liet International, a competition for minority and regional languages, lacks the glitz of Eurovision. But its organizers say it helps keep endangered tongues alive. ",https://www.nytimes.com/2022/05/14/arts/music/minority-languages-song-contest.html ,"Sat, 14 May 2022 17:22:33 +0000 "
"For Putin, a Nordic Nightmare Is Springing to Life ","With Finland and Sweden likely to request NATO membership, and Ukraine counterattacking in the east, Russia's invasion of Ukraine is facing more setbacks. ",https://www.nytimes.com/2022/05/14/world/europe/ukraine-putin-nato.html ,"Sun, 15 May 2022 03:56:13 +0000 "
What to Do This Weekend ,"Fill your cultural calendar with Pulitzer winners, piano bars and 24 ways to make eggs. ",https://www.nytimes.com/2022/05/14/briefing/weekend-recommendations-michael-che.html ,"Sat, 14 May 2022 10:35:04 +0000 "
"From Streets to Rallies, Truckers and Supporters Weigh Conservative Candidates ",In his bid for the Conservative Party leadership Pierre Poilievre is wooing supporters of the blockade that shut down Ottawa and closed border points. ,https://www.nytimes.com/2022/05/14/world/canada/conservatives-rallies-poilievre.html ,"Sat, 14 May 2022 18:12:10 +0000 "
"India Bans Most Wheat Exports, Adding to Fears of Global Food Insecurity ",The ban could compound a worldwide shortfall worsened by the war in Ukraine and exacerbate an already dire forecast for global hunger. ,https://www.nytimes.com/2022/05/14/world/asia/india-wheat-export-ban.html ,"Sat, 14 May 2022 18:27:54 +0000 "
"In Afghanistan, Collecting Scrap Metal Is a Risky Pursuit ",Discarded metal left by decades of conflict has become a livelihood for impoverished Afghans. But many have been killed by unexploded munitions. ,https://www.nytimes.com/2022/05/14/world/asia/afghan-scrap-metal-mines.html ,"Sat, 14 May 2022 09:38:58 +0000 "
